shap_hours_since_last_login,shap_km_from_last_login,shap_velocity_kmh,shap_velocity_kmh_log,shap_impossible_velocity_flag,shap_is_new_device,shap_failed_attempts_1h,shap_failed_attempts_6h,shap_failed_attempts_24h,shap_failed_attempts_ratio,shap_session_duration_sec,shap_actions_per_minute,shap_time_to_first_action_sec,shap_account_age_days,shap_hour_deviation_from_mean,shap_hour_of_day,shap_day_of_week,shap_is_weekend,shap_is_night,fraud_probability,is_fraud,predicted_fraud,top_feature
-1.0082003,-1.3879228,-1.8765353,-0.13118686,0.003372637,-2.2250202,0.033501294,0.028019391,0.1446199,-0.12979347,-0.06504473,-0.61041194,-0.9603539,-0.5157538,-0.34450516,0.004292986,-0.20806098,0.1384163,0.014425015,0.000102935905,0,0,is_new_device
-1.2302455,-1.3338441,-1.7140058,-0.14776684,0.002486019,-2.211535,0.0337487,0.024123088,0.09723888,-0.1219826,-0.08348073,-0.7516472,-1.6422386,-0.04201519,0.3647945,-0.4377777,0.2030267,-0.8958045,0.037629772,4.8473055e-05,0,0,is_new_device
0.7195282,-1.5832648,-2.0636318,-0.2836238,0.0022635509,-2.064266,0.029042732,0.016551495,-0.26934722,-0.13471094,-0.034668174,-0.7973001,-1.4128861,-0.02123069,-0.19212411,0.068557434,0.11627101,-0.9253848,0.019053943,0.00013687207,0,0,is_new_device
1.3421905,-1.7640368,-1.8279293,-0.14561234,0.0034943505,-2.5587783,0.032335214,0.015938157,0.12845457,-0.12041178,-0.16844633,-0.46212682,-0.8754073,0.0005485904,-0.2751907,0.1094865,-0.16322014,0.12252854,0.018238787,0.0012628747,0,0,is_new_device
-0.7777327,-0.9318347,-1.1102047,-0.031945013,0.0031156188,-3.6057792,0.040660843,-0.31676155,0.15840831,-0.12113927,0.013057049,-0.6249847,0.89687264,-0.29563725,0.7253597,-0.2296826,0.19670403,0.13287468,0.04164355,0.002672232,0,0,is_new_device
0.029087335,-1.7736198,-1.6279097,-0.015454126,0.0027192337,-2.838447,0.03693487,0.048121497,0.16713333,-0.109129265,-0.050456457,-0.9510074,0.6073063,0.25189644,-0.65873003,-0.45989096,-0.06537474,0.12854193,0.024346547,0.0006492182,0,0,is_new_device
-1.6280917,-1.9652723,1.0239844,-0.11743074,0.0040425807,-2.0437987,0.03234344,0.01651209,0.12840614,-0.12646908,-0.2326361,-0.4306758,-1.7554685,-0.36956587,0.18474515,-0.17248206,0.14160131,0.10599174,-0.8024044,0.0003059361,0,0,is_new_device
-0.41495705,-1.4186035,-1.6283106,-0.15028808,0.0019082767,-2.0921023,0.029345755,0.00016595004,-0.27036542,-0.13609788,-0.17251495,-0.6908425,-1.6403265,0.06853322,0.24124587,-0.17525199,-0.20934616,0.085889265,-0.8947541,7.106621e-05,0,0,is_new_device
-1.2647747,-1.5289311,-1.3090439,-0.100347154,0.004579682,-2.5137267,0.034953162,0.041873142,0.18449299,-0.101345666,0.21171184,-0.6093065,-1.175985,0.24712993,0.2132688,0.05745834,0.2620362,0.13685597,0.026169723,0.0006969556,0,0,is_new_device
-1.661523,-0.98333764,-1.4778792,-0.1807846,0.0047187223,-1.9720757,0.034352183,-0.27311867,-0.3701758,-0.14949143,-0.037056614,-1.5231403,-1.0017881,0.027094727,-0.62241346,-0.10555049,0.08601143,-0.86773986,0.01383669,1.4443959e-05,0,0,is_new_device
-0.9885192,-1.3230066,-1.4665903,-0.13629566,0.0027681726,-2.1580591,0.03273049,-0.24643318,0.102098465,-0.12524019,-0.15882179,-0.8611784,-1.6011513,-0.1524977,-0.25329924,-0.02684887,0.20642777,0.13142094,0.019049194,0.000112932226,0,0,is_new_device
0.4739863,-1.6493034,-2.1897302,-0.18687548,0.0023172183,-1.8759769,0.033779472,0.04311874,-0.40294996,-0.121214375,-0.27155927,-0.6197308,-1.2657337,-0.48822412,-0.5119632,-0.24976057,-0.041240588,0.072811365,0.015119614,8.9759415e-05,0,0,velocity_kmh
-1.3526647,-1.680075,-1.1459615,-0.17440628,0.003120001,-2.0717788,0.031050902,0.016964149,0.092293866,-0.14623259,-0.55580825,-1.1662642,-1.9502279,-0.08895157,-0.22983527,-0.01758145,-0.094090775,0.08587603,0.010441981,2.7009555e-05,0,0,is_new_device
-1.3122016,-1.0456617,-1.3287442,-0.09411393,0.0042189085,-2.2984076,0.033178262,-0.28500575,0.13464561,-0.12168797,-0.21466134,-0.70725995,-1.420389,0.08994053,-0.15157291,-0.4787017,0.21522264,0.124589965,0.021931948,0.00013369216,0,0,is_new_device
0.5413011,-1.6782286,-1.9142663,-0.09998599,0.0026952073,-2.1368034,0.034915097,0.026023831,0.13605879,-0.12130769,-0.22328071,-1.5096264,-1.1079599,0.15725888,0.45125988,-0.3928189,-0.102261625,0.0976022,0.027352147,0.00037163318,0,0,is_new_device
-1.4519211,-1.4433463,-1.398168,-0.17990139,0.002770532,-1.9000819,0.031243721,0.022558324,0.11476958,-0.13315457,-0.4495601,-0.8143366,-1.6051642,-0.4456373,-0.42404133,0.04973856,0.17613252,-0.96394855,0.012880007,1.8749352e-05,0,0,is_new_device
0.8438452,-1.0872724,-1.7002738,0.17486466,0.003415366,-2.4028468,0.036446,0.061730478,0.18420757,-0.11173022,0.26731542,-1.7733709,0.23528484,-0.101125345,-0.3890961,-0.17226003,0.25046426,0.11574228,0.016277416,0.003563142,0,0,is_new_device
-0.35987055,-1.7997248,-1.5667729,-0.1511194,0.0028864543,-2.000017,0.0331283,0.054955017,0.1664617,-0.10802368,0.22057486,-0.93851674,-1.3007983,0.2840458,-0.21710639,0.0030603446,0.007976159,-1.0355601,0.021402001,0.00015558249,0,0,is_new_device
-0.38571855,-1.5378468,-1.5871376,-0.09519213,0.0021052887,-1.9544154,-0.35995045,-0.2036283,-0.46323565,0.3035624,-0.07245873,-2.0831542,-0.92749184,0.15327586,-0.22383511,-0.32617095,0.19132105,0.09626148,0.0094665885,7.123876e-05,0,0,actions_per_minute
0.53520614,-1.6415803,-1.6438714,-0.059786618,0.0026397733,-3.0792403,0.037588645,0.04416143,-0.5347091,-0.12206659,-0.16916905,-0.7440571,0.58314997,-0.580996,-0.5712825,-0.009548633,0.18483044,0.09017608,0.019783512,0.00043317722,0,0,is_new_device
-0.4546376,-1.39776,-1.1689694,-0.09417986,0.0023950983,-3.1363049,0.031717688,0.016464734,0.10171661,-0.11818128,-0.14163451,-0.59303665,0.3100845,0.027741317,-0.89334315,-0.3133124,0.1782688,0.113351874,0.016026564,0.0005008264,0,0,is_new_device
0.84119844,-1.1618973,-1.8414994,-0.10721267,0.0023678208,-2.841783,-0.48066542,-0.30436763,-0.4670943,0.25559777,-0.17850478,-1.2740165,0.40933606,-0.03229719,-0.30071756,-0.03924911,-0.07466015,0.0699873,0.012401412,0.00050108496,0,0,is_new_device
-1.405022,-1.2691493,-1.1933973,-0.13590106,0.0025571904,-2.1737688,0.03363753,-0.24771893,0.15506752,-0.1370923,-0.091901936,-0.87628,-0.86263233,0.0037017523,-0.43338588,0.11703877,-0.11613934,0.110943995,0.02004534,0.00018693524,0,0,is_new_device
0.7876627,-1.1587547,-2.0449517,-0.16622077,0.0028290362,-2.731773,0.035888176,0.044222727,-0.4752959,-0.1074374,-0.3383911,-0.44891796,-0.71287996,-0.012305817,-0.17460981,0.010368167,-0.14517939,0.088201106,0.022763869,0.00049525686,0,0,is_new_device
0.20468672,-1.4933823,-2.2011132,-0.231108,0.0018178212,-2.2436514,0.035765056,0.0465608,-0.35175684,-0.12452851,0.25872976,-0.50279176,-1.88767,-0.7143875,0.32958996,0.040503286,0.25915337,-0.86998236,0.03603977,7.539574e-05,0,0,is_new_device
1.1101133,-2.024857,-1.9562612,-0.15718824,0.0020887582,-2.351203,0.03252479,0.044850215,0.13445015,-0.123053245,0.2533228,-0.55073106,-2.252442,-0.07446498,-0.09325421,-0.15062322,-0.10753306,0.11048954,0.023737961,0.0002704405,0,0,is_new_device
-1.1501162,-1.4162143,-1.9247773,-0.14139786,0.0031075897,-2.2387586,0.033106264,0.045188706,0.14213999,-0.114885636,0.05035013,-0.8407255,-1.3076016,-0.62457,-0.20832998,0.10326335,0.22525474,-0.9957089,0.02058621,2.96728e-05,0,0,is_new_device
0.6542236,-1.6773882,-1.6667324,-0.15167186,0.0021007014,-2.0031261,0.034529988,0.043961845,-0.27975896,-0.11982489,-0.03162631,-0.72603124,-1.7324774,0.027180463,-0.20443098,-0.040686782,0.05763561,0.0678854,0.020432921,0.00040510314,0,0,is_new_device
-0.39054266,-1.7333989,-1.5265346,-0.17431143,0.0022959493,-2.0812178,0.03276463,0.04810717,0.11829207,-0.110732436,0.2089354,-0.6306144,-1.7730906,0.009578473,-0.21353614,0.03444661,0.18780519,0.091224596,0.02033457,0.00034716868,0,0,is_new_device
-1.5810765,-1.3473141,-1.082317,-0.17976817,0.0027906327,-2.181338,0.03193196,-0.22251323,0.093852915,-0.12961282,-0.196087,-0.89863724,-1.724356,0.20136802,-0.2534637,0.060654722,0.29046443,0.08904932,0.020866157,0.0001127003,0,0,is_new_device
0.017054593,-1.7009964,-1.6641887,-0.07601396,0.0030375642,-2.3032546,0.03832889,0.034874223,-0.46499613,-0.11422701,-0.067272894,-0.8365483,-1.6149815,0.21187437,0.52266526,-0.06383132,-0.06430502,0.104051396,0.035273816,0.0003069209,0,0,is_new_device
-0.24903323,-2.1229525,-1.925949,-0.14368927,0.0038421368,-1.8970729,0.032523774,0.047907162,0.14490418,-0.11978652,-0.021796767,-0.91983235,-1.113049,-0.33099428,-0.95271945,-0.054264188,0.17465414,-0.8767058,0.014102918,3.058189e-05,0,0,km_from_last_login
0.5453325,-1.482116,-1.637478,-0.081586115,0.0020030362,-2.367746,0.0347494,0.04261857,-0.34353662,-0.11640297,-0.118570454,-0.55608034,-1.1252276,-0.04187672,-0.32858342,-0.273542,0.10577035,-0.8099838,-0.729384,8.5509186e-05,0,0,is_new_device
-1.5298542,-1.482969,-1.2148421,-0.15077099,0.001245159,-1.9825836,0.031431217,0.023172522,0.115777105,-0.12238537,-0.19110934,-0.82125604,-1.6586491,0.071816996,-0.44347924,-0.32550406,-0.038750876,0.07865605,0.024422528,6.1230974e-05,0,0,is_new_device
0.99626535,-1.8756399,-1.9801596,-0.11840648,0.0029323015,-2.6145296,0.037584838,0.023453543,0.16726996,-0.11010718,-0.4781318,-1.3208017,0.2385716,-0.02269823,-0.9861398,-0.531718,-0.0101743005,0.12322888,0.01789875,0.00019811695,0,0,is_new_device
0.038546637,-1.8157165,-1.7244619,-0.09414037,0.0028094407,-2.405678,0.035130654,0.049882673,0.14500445,-0.115523405,-0.08892903,-1.2269261,-1.1294911,-0.094704464,0.086751476,-0.0046356134,0.05607397,-1.0206089,0.01705871,8.483522e-05,0,0,is_new_device
-0.3306504,-1.7273676,-1.4537778,-0.14129055,0.0035181753,-1.9323661,0.034821987,0.023117471,0.19319053,-0.1146327,-0.286979,-1.3791432,-0.6178614,0.03444673,-0.3985293,0.0008966797,0.11304001,0.12026152,0.0124907745,0.00035894956,0,0,is_new_device
0.45042354,-1.4199318,-1.9682529,-0.24582288,0.0016841695,-1.9784902,-0.3200202,-0.20169483,-0.2743225,0.48985505,0.11490415,-0.79811245,-1.4838674,-0.051374763,-0.44258365,0.03518602,0.30665308,-0.7899649,0.01506113,0.00017582804,0,0,is_new_device
0.46886343,-1.3989102,-2.2630734,-0.18416439,0.0024574741,-2.2533705,0.032062702,0.03547484,-0.32614535,-0.119399264,-0.30118278,-0.68441975,-1.3956562,-0.006287711,0.09451151,0.10366332,0.01162087,0.117545985,0.026682489,0.00029599125,0,0,velocity_kmh
-0.23508382,-1.5394998,-1.4052526,-0.10161737,0.0026951884,-1.8405391,0.03161967,0.04554797,0.12556711,-0.12013137,-0.0066807456,-0.9102497,-1.4218061,-0.04528772,-0.2949331,-0.14459965,-0.06228653,0.09417825,-0.77101344,0.00016915427,0,0,is_new_device
-0.8216788,-1.3014508,-1.2635995,-0.1354671,0.0029158995,-1.957241,0.03219201,0.032033253,0.06468019,-0.14665921,-0.18845242,-0.8446655,-1.3566042,-0.27392253,-0.3949371,0.08636348,-0.044464804,0.13272908,0.017272085,0.00021468765,0,0,is_new_device
-1.1261907,-1.4918182,-1.8005164,-0.18062639,0.0034843797,-1.9471513,0.03369975,0.032643612,-0.3685517,-0.12996578,0.09107151,-1.4760439,-0.88909346,0.027279798,-0.37115017,-0.035721604,0.14597522,-0.9240896,0.014182417,2.8155268e-05,0,0,is_new_device
-0.9904699,-1.2189436,-1.7069762,-0.1490556,0.0034490614,-2.0005183,0.035017487,0.03804342,-0.39408436,-0.12076921,-0.08161449,-0.8335622,-1.0097111,-0.19307096,-0.86562407,0.12014816,0.12314375,-1.0514727,0.014688589,3.1466752e-05,0,0,is_new_device
0.48675296,-2.0798151,-2.0097346,-0.17239544,0.0029163484,-2.015103,0.033194136,0.04602401,0.09246909,-0.11483514,-0.25597924,-0.53980607,-1.577415,-0.32749328,-0.22994314,-0.014044218,-0.01359288,0.11908381,0.014202844,0.00017673706,0,0,km_from_last_login
0.45789266,-1.2561729,-1.8645959,-0.1093246,0.002557084,-2.2455266,-0.3965657,-0.25660387,-0.28910097,0.30635008,-0.17775503,-1.0412349,-0.20324391,-0.8017079,-0.8616163,0.045169752,0.11336577,-0.98260236,0.014536382,6.5634784e-05,0,0,is_new_device
-0.8934728,-1.156565,-1.7355808,-0.11076939,0.0030945982,-2.4480286,0.03493117,0.026694229,-0.41208982,-0.11979788,-0.13661209,-0.8381809,-1.055992,-0.10961475,0.15035886,0.065494366,0.1980365,0.1351715,0.022879625,0.00021062845,0,0,is_new_device
-2.3991604,-1.478211,-0.08528847,-0.035560593,0.0060171536,-2.6882834,0.03448548,0.038718782,0.17079528,-0.120528094,0.1768275,-1.1445025,-0.014643788,-0.041769937,-0.44653925,-0.017327446,-0.08437574,0.11062256,0.016755445,0.00030737626,0,0,is_new_device
1.0676199,-1.1571199,-1.818281,-0.15949227,0.0016797379,-2.0588987,0.03159356,0.04398157,0.08137609,-0.11861204,-0.4894941,-1.5638267,-1.254819,-0.0035659934,-0.08854296,-0.21741736,0.18230416,-0.88573813,-0.6406952,0.00010801783,0,0,is_new_device
0.4722662,-1.4372092,-1.8985437,-0.17180073,0.0019082613,-2.3816833,0.031353228,0.009219808,0.07341292,-0.11961701,-0.14218813,-0.55003273,-2.1787534,0.07842838,-0.1276435,0.0499407,0.24667493,0.071741916,0.018405844,0.00032243834,0,0,is_new_device
-1.342918,-1.2299567,-1.927831,-0.15521014,0.004049837,-2.319825,0.03049017,0.006560108,0.09446005,-0.1390347,-0.30652285,-0.58128566,-1.356626,-0.116043665,-0.3007588,0.0038324853,-0.11360869,0.100591265,0.018405965,6.028369e-05,0,0,is_new_device
0.44252735,-1.8450086,-1.9395822,-0.23077914,0.0037823676,-1.8718647,0.03192725,0.01757543,-0.36862832,-0.13860437,-0.25204188,-0.65706146,-1.2112752,-0.03770878,-0.59294075,-0.023215301,0.25207683,0.10516321,0.014145098,0.00022783423,0,0,velocity_kmh
-0.32578135,-1.4584336,-1.2590413,-0.08192807,0.0022979423,-2.3624573,0.0356281,-0.3414211,-0.3141662,-0.14425768,-0.0805816,-0.7161947,-1.631311,-0.2898577,0.5429342,-0.20896727,0.08522893,-0.8973468,0.033540625,7.505027e-05,0,0,is_new_device
-0.32524422,-1.2089354,-1.8745884,-0.15452033,0.0030503003,-2.2890913,0.036285046,-0.37145028,-0.48277515,-0.13002816,-0.5313968,-0.9079752,-0.7378177,-0.29994282,-0.6796304,-0.027826525,-0.034532547,0.09508624,0.0194356,4.5989607e-05,0,0,is_new_device
1.0177733,-1.7278612,-1.9293222,-0.13212708,0.0033037325,-2.1963906,0.032487538,-0.41503072,0.17318882,-0.12779957,0.13423775,-0.8545174,-0.9605022,-0.119599424,-0.43833563,0.09601578,0.007695692,0.13933684,0.020866109,0.0006346899,0,0,is_new_device
-0.94757414,-1.4218637,-1.6592728,-0.16127022,0.001756025,-2.0453513,0.031792633,0.034183893,-0.4350542,-0.13111922,0.04577869,-0.76082987,-1.5482483,-0.5637112,-0.30820364,-0.031134142,0.3353973,-0.865143,0.020023346,2.7673505e-05,0,0,is_new_device
0.6011406,-1.3750551,-1.9456574,-0.1756748,0.0025149428,-2.8890288,0.03765168,-0.41182935,-0.33326796,-0.12551165,-0.51910436,-1.032212,0.20329027,-0.565723,-0.6305041,-0.4184807,0.20940527,0.13232432,0.019109588,9.125394e-05,0,0,is_new_device
1.0225118,-1.6178612,-1.9695288,-0.2443431,0.0029528213,-1.7347807,0.031688616,0.035310075,0.118017696,-0.13713022,-0.49722588,-1.5610659,-1.6339407,-0.10153984,-0.4059472,-0.06346016,-0.0065967087,0.08338345,0.012416762,0.00015807315,0,0,velocity_kmh
0.33217248,-1.437426,-1.8755994,-0.12259763,0.0019362578,-2.0133123,0.032170676,-0.4096415,0.08562962,-0.13250731,-0.05644712,-0.6954655,-1.7558972,0.13708699,-0.36199856,-0.17376304,-0.061850928,0.088664435,-0.7506048,9.566099e-05,0,0,is_new_device
-1.5951966,-1.6888167,-0.5307695,-0.047479972,0.0028772105,-2.3111856,0.034563884,0.03377063,0.08261833,-0.11598796,-0.19080417,-0.66511256,-1.8324857,0.20004396,0.4248328,0.062671684,0.290011,-0.872444,0.03902064,0.00015607267,0,0,is_new_device
-0.7882327,-1.4948761,-1.6248815,-0.14109814,0.0029630032,-2.1716528,0.03421948,0.030626355,-0.35245124,-0.12427597,-0.18403064,-0.8799472,-1.0532883,0.35407746,-0.22508903,0.019695135,0.18312055,-0.9994976,0.022915835,7.659779e-05,0,0,is_new_device
-0.31964934,-1.365097,-1.8840722,-0.15448087,0.0024507688,-2.1978693,-0.4101545,-0.3649277,-0.77562875,0.48355916,0.083133176,-0.9240274,-1.0735735,-0.2301571,-0.2176576,0.0017409987,-0.14310662,0.09305331,0.018433264,7.765221e-05,0,0,is_new_device
-1.0879873,-1.6498076,-1.3460414,-0.14915696,0.0025300877,-2.1406372,0.033416096,0.03440593,-0.3819304,-0.13335179,-0.12596425,-0.88386714,-1.8268855,-0.04359449,-0.2751712,-0.020266905,-0.10429863,0.10640543,0.017739747,4.2770345e-05,0,0,is_new_device
-0.8708495,-1.322548,-1.586808,-0.12708591,0.0025035301,-2.1320164,0.03161504,0.014795334,-0.28327957,-0.12745494,-0.06800055,-0.7931167,-1.8439525,0.04829594,0.25755352,-0.1307478,-0.0125428885,0.08346892,-0.8935685,5.333328e-05,0,0,is_new_device
0.5515488,-1.2565695,-2.1155539,-0.15386112,0.0033857224,-2.8111115,0.03487662,0.028736845,0.16141623,-0.11472735,-0.11445711,-1.7038559,0.11951939,0.13521297,0.17798598,0.0456346,-0.036416385,0.09237903,0.025318349,0.0008968752,0,0,is_new_device
-0.6217313,-1.4858816,-1.2528884,-0.19081777,0.003620271,-1.5548303,0.032015003,0.047639694,0.2006159,-0.1140257,-0.11294127,-1.7301686,-1.2358595,0.6689652,-0.35378408,0.014600194,0.19323544,0.10314328,0.013745223,0.0005750322,0,0,actions_per_minute
-1.3766134,-1.2406725,-0.86249626,-0.035292055,0.0035541242,-2.6980627,0.03683558,-0.27624467,-0.27219045,-0.13832514,-0.21528211,-0.7450486,-1.1874928,0.029635828,0.461631,0.057008646,-0.057865255,0.09482869,0.026490605,0.00020737747,0,0,is_new_device
0.25581163,-2.110755,-2.1023617,-0.13327904,0.0036402286,-2.2013168,0.036425617,0.035720013,0.15011863,-0.12494495,-0.06575397,-0.9841664,-0.8294687,-0.6044486,-0.8843259,0.061426386,-0.15745306,0.13253108,0.017494747,6.838654e-05,0,0,is_new_device
-0.980863,-1.3522458,-2.0013244,-0.21380867,0.0041332506,-1.9740508,0.03232276,0.017377421,-0.52885586,-0.13756843,0.015192057,-1.0644159,-1.2625866,-0.18965712,-0.6826739,-0.030559242,0.26053315,0.09431192,0.014858759,4.2539465e-05,0,0,velocity_kmh
-2.1810446,-1.7372868,-0.37310597,-0.13213654,0.0028802713,-1.8586123,0.03331011,0.043729294,0.14642395,-0.12839592,0.28727892,-0.7835963,-1.6446313,0.75949484,-0.40551588,0.055058446,0.24856138,0.08816445,0.015314218,0.00047616556,0,0,hours_since_last_login
-0.3109953,-1.6406121,-1.4499053,-0.13073419,0.0023932266,-2.0032823,0.03126884,0.042308863,0.11972139,-0.12392626,0.2328451,-0.84848434,-1.6464285,-0.08013014,-0.40513936,-0.28142053,0.15154684,0.092813574,0.023302061,0.00024597874,0,0,is_new_device
-1.0472655,-1.3459499,-1.327018,-0.14843492,0.002325902,-1.8167577,0.03168468,0.022230225,-0.3499289,-0.13762434,-0.1602499,-1.6359801,-1.3032063,0.017197626,-0.085314766,-0.34707448,0.012412017,0.08608753,-0.5404824,3.8743667e-05,0,0,is_new_device
-1.3102063,-1.5369316,-0.9698155,-0.06836012,0.005350708,-2.573124,0.037066214,0.04097621,0.119830996,-0.12475923,0.089773215,-0.77099776,-1.1367041,-0.0994829,0.41502655,0.030182289,0.039493393,0.104265474,0.041079305,0.00042948328,0,0,is_new_device
0.48150712,-1.7239975,-1.6425738,-0.1766254,0.002625073,-1.744697,-0.33930022,-0.29404116,-0.3953843,0.3481794,0.026484229,-1.6098549,-0.9153411,-0.19192638,-0.15941271,0.030473858,0.012817963,0.101746805,0.011520947,0.00025782862,0,0,is_new_device
-1.0756749,-1.0868155,-1.1033522,-0.096598014,0.005523475,-1.9353827,0.035233893,0.038589094,0.14721957,-0.15305892,-0.025412787,-1.4037672,-0.7976263,-0.013867275,-0.53150386,0.06268608,0.17258503,0.092668325,0.0123496,0.0004342911,0,0,is_new_device
-1.0455387,-1.441179,-1.6767398,-0.14510696,0.0024048898,-2.1235328,0.03477773,0.0421149,-0.27288374,-0.11482155,0.04758078,-0.7316232,-1.0072004,0.022347191,-0.3525951,-0.16797236,0.28150705,-0.90836364,0.02300453,6.645067e-05,0,0,is_new_device
-0.93433934,-1.501543,-1.6312314,-0.17338379,0.0031618723,-2.0851688,0.03456047,0.014867615,-0.40749323,-0.13178211,-0.048384164,-1.0896839,-0.949076,-0.6576909,-0.43493235,-0.021671653,0.21115553,-0.9938291,0.01833675,1.9148118e-05,0,0,is_new_device
-0.2920254,-1.4734184,-1.2908231,-0.17276408,0.0028192473,-1.9346637,0.032930415,0.02913376,0.09824077,-0.14348267,-0.24686497,-1.7828292,-2.2997587,-0.23582862,0.066101246,-0.029596385,0.098997526,0.09208858,0.015230808,7.107747e-05,0,0,time_to_first_action_sec
-0.38950762,-1.6064378,-1.3774595,-0.15840018,0.0022191154,-2.3049653,0.030389868,0.007887254,-0.1805536,-0.12843484,-0.03232076,-0.76808673,-1.7894014,-0.14159277,0.076839596,0.13500215,0.13642663,0.09000243,0.019665357,0.00021090657,0,0,is_new_device
-1.0028967,-1.622022,-1.481482,-0.13733116,0.0029618128,-2.2021399,0.034383733,-0.42182922,0.11792777,-0.14356238,-0.36821604,-0.78675455,-1.0523021,-0.113507845,-0.32867455,0.10213872,-0.31367007,0.10867253,0.0193355,6.2885425e-05,0,0,is_new_device
-1.0863851,-1.5409868,-0.8745554,-0.07914974,0.0019511328,-1.7815411,0.032772053,0.029088277,-0.118877254,-0.13137142,0.02651478,-1.3394315,-1.3905472,-0.10630117,-0.25403172,-0.10288265,0.2983564,-0.79074216,-0.5001198,5.5815683e-05,0,0,is_new_device
0.6552201,-1.3259535,-2.1254158,-0.16115214,0.002526662,-2.2879453,0.036274787,0.050196864,0.13847253,-0.09661257,0.58952653,-0.6024038,-1.4698231,0.67561334,0.5645349,-0.28805548,0.019730512,-0.89992994,0.035220407,0.0013926744,0,0,is_new_device
-1.1695442,-1.566074,-1.3723092,-0.15454443,0.0030258629,-2.0148706,0.02960654,0.016105289,0.102861434,-0.12985179,-0.15612754,-0.8823509,-1.1413987,0.171665,-0.62620914,-0.31538537,0.028186178,-0.9828096,0.022794468,3.634565e-05,0,0,is_new_device
-1.6623482,-1.0973054,-0.5481307,-0.093590416,0.0035106747,-3.2764432,0.033917688,0.0031678025,-0.08697979,-0.12354109,-0.35784242,-1.043493,0.52563137,-0.17502809,-0.29262316,-0.29137287,-0.16696446,0.10197696,0.013988433,0.00018067475,0,0,is_new_device
-0.34650275,-1.2574018,-1.8308964,-0.16509537,0.0033320186,-2.1843848,0.031977303,-0.37085193,0.15252754,-0.13443063,0.19092897,-0.70106465,-1.6117862,-0.11204682,-0.24937372,0.00010057431,-0.17304207,0.11523707,0.023225462,0.00016577666,0,0,is_new_device
1.2763582,-1.2599527,-1.8997319,-0.11198194,0.002866576,-2.2564814,0.03321406,0.043503825,0.15905887,-0.11029675,-0.5994733,-0.47692755,-1.0017716,0.83982795,-0.22824076,-0.12065992,-0.20312664,0.0971762,0.022257168,0.0027882697,0,0,is_new_device
0.7132428,-1.7083932,-2.029853,-0.19939047,0.0025869196,-1.9921199,-0.36753538,-0.27825844,-0.4271213,0.3949051,-0.32008377,-0.9414543,-0.9824995,-0.32832244,-0.60340625,0.11158835,0.074019305,-0.9448088,0.016920991,5.041679e-05,0,0,velocity_kmh
0.4429313,-1.2709317,-2.0470371,-0.13082114,0.0032457744,-2.089648,0.03201296,0.018793484,-0.41265562,-0.13528362,-0.077131145,-0.8193295,-0.86930585,-0.2529411,-0.7290403,0.0583943,0.045183368,-0.92863184,0.015148473,9.782748e-05,0,0,is_new_device
-1.8348523,-1.5104303,-1.1620841,-0.123708,0.005413617,-1.9151785,0.030644672,0.03856436,0.06760786,-0.12029448,0.028974757,-0.8521514,-1.178102,-0.0043585612,-0.5097603,0.045267012,0.18628497,-0.8932865,0.01937921,5.7295616e-05,0,0,is_new_device
0.962616,-1.5559456,-1.9929701,-0.18569791,0.0025869727,-2.4143853,0.034702726,0.016460147,-0.50711125,-0.11873228,0.051870156,-0.98677814,-0.6691139,-0.024228415,-0.4378668,-0.005559995,0.05716113,0.11828093,0.02072093,0.00044404203,0,0,is_new_device
-0.85527694,-1.6380311,-1.3586521,-0.1667988,0.0026350592,-2.2388768,0.03352383,0.043439943,0.11573807,-0.109454595,0.071516246,-0.6232002,-1.9817928,0.4237681,0.15366314,-0.40943107,-0.15043516,0.095616385,0.02280978,0.0001743281,0,0,is_new_device
-0.15595877,-1.6143317,-1.9520198,-0.108368635,0.0038956197,-2.208695,0.034458894,0.019516412,0.14736171,-0.11808172,-0.101058036,-0.88672304,-0.7548545,-0.07116368,-0.6730682,0.0030573602,0.08095177,0.13126728,0.01947186,0.00025107735,0,0,is_new_device
0.705512,-1.6459737,-2.0646412,-0.15308662,0.0026134523,-2.3209946,0.036233403,0.05127522,-0.45954508,-0.11582432,-0.36683747,-0.5989854,-0.80334187,-0.39538234,-0.43726373,0.10205845,-0.08436338,0.099675246,0.021106925,0.00020081588,0,0,is_new_device
-1.7081689,-1.8678373,-0.016998691,-0.05636628,0.0034732379,-1.7700776,-0.35818407,-0.26922798,-0.46320736,0.89664596,-0.15810554,-0.81542706,-1.4941424,-0.04611096,-0.4594241,0.058572527,-0.07473429,0.08263521,0.015297145,0.00018656468,0,0,km_from_last_login
1.0033858,-1.8027623,-1.7058989,-0.1032085,0.0025037439,-2.509611,0.03556494,0.042980243,0.10676901,-0.10723818,-0.11075627,-0.90686405,-1.2685212,0.123446904,0.64285594,0.07729386,0.22981393,-0.92835593,-0.6500773,0.00036551576,0,0,is_new_device
-0.013936868,-1.6537591,-2.123167,-0.20524752,0.0034111673,-1.9393517,0.033561103,0.05851477,0.10956855,-0.117841445,-0.2506156,-0.8387983,-1.0985905,-0.13080096,-0.79825866,0.18050595,-0.12119327,0.123655416,0.017218856,0.00014332122,0,0,velocity_kmh
